filename,semantic_label,partition,numeric_label,task
09331.png,petronas_towers,test,1,source
04726_aug_0.png,berlin_cathedral,train,5,source
03422_aug_0.png,rialto_bridge,train,2,source
07291.png,petronas_towers,val,1,source
08079.png,st_stephen_cathedral_vienna,val,4,source
05072_aug_0.png,rialto_bridge,train,2,source
09038.png,gaudi_casa_batllo_barcelona,test,7,source
05302_aug_0.png,rialto_bridge,train,2,source
08653.png,museu_nacional_dart_de_catalunya,test,3,source
04982_aug_0.png,rialto_bridge,train,2,source
06100_aug_0.png,colosseum,train,0,source
09857.png,hagia_sophia,test,6,source
06608_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02322_aug_0.png,rialto_bridge,train,2,source
05562_aug_0.png,rialto_bridge,train,2,source
09130.png,colosseum,test,0,source
07708.png,gaudi_casa_batllo_barcelona,val,7,source
01643_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03040_aug_0.png,colosseum,train,0,source
05380_aug_0.png,colosseum,train,0,source
07351.png,petronas_towers,val,1,source
04969_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09786.png,berlin_cathedral,test,5,source
02092_aug_0.png,rialto_bridge,train,2,source
07066.png,berlin_cathedral,val,5,source
07029.png,st_stephen_cathedral_vienna,val,4,source
09363.png,museu_nacional_dart_de_catalunya,test,3,source
02923_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07512.png,rialto_bridge,val,2,source
09488.png,gaudi_casa_batllo_barcelona,test,7,source
06950_aug_0.png,colosseum,train,0,source
09910.png,colosseum,test,0,source
08183.png,museu_nacional_dart_de_catalunya,val,3,source
02686_aug_0.png,berlin_cathedral,train,5,source
07520.png,colosseum,val,0,source
07540.png,colosseum,val,0,source
00968_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08556.png,berlin_cathedral,test,5,source
07062.png,rialto_bridge,val,2,source
07089.png,st_stephen_cathedral_vienna,val,4,source
01322_aug_0.png,rialto_bridge,train,2,source
09979.png,st_stephen_cathedral_vienna,test,4,source
07261.png,petronas_towers,val,1,source
02367_aug_0.png,hagia_sophia,train,6,source
07216.png,berlin_cathedral,val,5,source
09903.png,museu_nacional_dart_de_catalunya,test,3,source
09402.png,rialto_bridge,test,2,source
08286.png,berlin_cathedral,val,5,source
09632.png,rialto_bridge,test,2,source
00140_aug_0.png,colosseum,train,0,source
09312.png,rialto_bridge,test,2,source
03509_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03838_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03141_aug_0.png,petronas_towers,train,1,source
00750_aug_0.png,colosseum,train,0,source
03056_aug_0.png,berlin_cathedral,train,5,source
07748.png,gaudi_casa_batllo_barcelona,val,7,source
09902.png,rialto_bridge,test,2,source
02028_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01413_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05131_aug_0.png,petronas_towers,train,1,source
08650.png,colosseum,test,0,source
07818.png,gaudi_casa_batllo_barcelona,val,7,source
09362.png,rialto_bridge,test,2,source
05262_aug_0.png,rialto_bridge,train,2,source
08193.png,museu_nacional_dart_de_catalunya,val,3,source
07617.png,hagia_sophia,val,6,source
01786_aug_0.png,berlin_cathedral,train,5,source
07680.png,colosseum,val,0,source
05969_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05696_aug_0.png,berlin_cathedral,train,5,source
03922_aug_0.png,rialto_bridge,train,2,source
01767_aug_0.png,hagia_sophia,train,6,source
01637_aug_0.png,hagia_sophia,train,6,source
05830_aug_0.png,colosseum,train,0,source
02117_aug_0.png,hagia_sophia,train,6,source
04513_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09712.png,rialto_bridge,test,2,source
09112.png,rialto_bridge,test,2,source
06522_aug_0.png,rialto_bridge,train,2,source
02022_aug_0.png,rialto_bridge,train,2,source
04036_aug_0.png,berlin_cathedral,train,5,source
09323.png,museu_nacional_dart_de_catalunya,test,3,source
03978_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09553.png,museu_nacional_dart_de_catalunya,test,3,source
07586.png,berlin_cathedral,val,5,source
02780_aug_0.png,colosseum,train,0,source
01179_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04263_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
02808_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00221_aug_0.png,petronas_towers,train,1,source
01276_aug_0.png,berlin_cathedral,train,5,source
07718.png,gaudi_casa_batllo_barcelona,val,7,source
04631_aug_0.png,petronas_towers,train,1,source
03111_aug_0.png,petronas_towers,train,1,source
04147_aug_0.png,hagia_sophia,train,6,source
02791_aug_0.png,petronas_towers,train,1,source
03192_aug_0.png,rialto_bridge,train,2,source
01333_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
06486_aug_0.png,berlin_cathedral,train,5,source
01763_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09898.png,gaudi_casa_batllo_barcelona,test,7,source
07597.png,hagia_sophia,val,6,source
06452_aug_0.png,rialto_bridge,train,2,source
08597.png,hagia_sophia,test,6,source
00389_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09079.png,st_stephen_cathedral_vienna,test,4,source
01129_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09187.png,hagia_sophia,test,6,source
04239_aug_0.png,st_stephen_cathedral_vienna,train,4,source
02906_aug_0.png,berlin_cathedral,train,5,source
01180_aug_0.png,colosseum,train,0,source
03911_aug_0.png,petronas_towers,train,1,source
02908_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07988.png,gaudi_casa_batllo_barcelona,val,7,source
07228.png,gaudi_casa_batllo_barcelona,val,7,source
04650_aug_0.png,colosseum,train,0,source
01517_aug_0.png,hagia_sophia,train,6,source
01373_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09929.png,st_stephen_cathedral_vienna,test,4,source
09223.png,museu_nacional_dart_de_catalunya,test,3,source
07987.png,hagia_sophia,val,6,source
07063.png,museu_nacional_dart_de_catalunya,val,3,source
01458_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02323_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05631_aug_0.png,petronas_towers,train,1,source
08278.png,gaudi_casa_batllo_barcelona,val,7,source
08946.png,berlin_cathedral,test,5,source
04229_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09421.png,petronas_towers,test,1,source
06871_aug_0.png,petronas_towers,train,1,source
05189_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08282.png,rialto_bridge,val,2,source
08590.png,colosseum,test,0,source
07007.png,hagia_sophia,val,6,source
02597_aug_0.png,hagia_sophia,train,6,source
08020.png,colosseum,val,0,source
06442_aug_0.png,rialto_bridge,train,2,source
02551_aug_0.png,petronas_towers,train,1,source
04342_aug_0.png,rialto_bridge,train,2,source
07040.png,colosseum,val,0,source
07326.png,berlin_cathedral,val,5,source
02837_aug_0.png,hagia_sophia,train,6,source
02376_aug_0.png,berlin_cathedral,train,5,source
05630_aug_0.png,colosseum,train,0,source
08069.png,st_stephen_cathedral_vienna,val,4,source
09928.png,gaudi_casa_batllo_barcelona,test,7,source
07580.png,colosseum,val,0,source
09627.png,hagia_sophia,test,6,source
08678.png,gaudi_casa_batllo_barcelona,test,7,source
09067.png,hagia_sophia,test,6,source
00917_aug_0.png,hagia_sophia,train,6,source
07352.png,rialto_bridge,val,2,source
03971_aug_0.png,petronas_towers,train,1,source
08302.png,rialto_bridge,val,2,source
01291_aug_0.png,petronas_towers,train,1,source
08547.png,hagia_sophia,test,6,source
08402.png,rialto_bridge,val,2,source
03343_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07137.png,hagia_sophia,val,6,source
07686.png,berlin_cathedral,val,5,source
08296.png,berlin_cathedral,val,5,source
04639_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01610_aug_0.png,colosseum,train,0,source
00373_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03059_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09737.png,hagia_sophia,test,6,source
02026_aug_0.png,berlin_cathedral,train,5,source
04361_aug_0.png,petronas_towers,train,1,source
07039.png,st_stephen_cathedral_vienna,val,4,source
00959_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01570_aug_0.png,colosseum,train,0,source
09846.png,berlin_cathedral,test,5,source
05069_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08943.png,museu_nacional_dart_de_catalunya,test,3,source
06226_aug_0.png,berlin_cathedral,train,5,source
07211.png,petronas_towers,val,1,source
09456.png,berlin_cathedral,test,5,source
04300_aug_0.png,colosseum,train,0,source
08750.png,colosseum,test,0,source
07243.png,museu_nacional_dart_de_catalunya,val,3,source
05888_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08388.png,gaudi_casa_batllo_barcelona,val,7,source
09641.png,petronas_towers,test,1,source
01366_aug_0.png,berlin_cathedral,train,5,source
02960_aug_0.png,colosseum,train,0,source
05082_aug_0.png,rialto_bridge,train,2,source
07530.png,colosseum,val,0,source
01537_aug_0.png,hagia_sophia,train,6,source
07003.png,museu_nacional_dart_de_catalunya,val,3,source
09780.png,colosseum,test,0,source
03718_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06886_aug_0.png,berlin_cathedral,train,5,source
07871.png,petronas_towers,val,1,source
03182_aug_0.png,rialto_bridge,train,2,source
01469_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07032.png,rialto_bridge,val,2,source
01928_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02609_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06602_aug_0.png,rialto_bridge,train,2,source
04997_aug_0.png,hagia_sophia,train,6,source
08471.png,petronas_towers,val,1,source
08103.png,museu_nacional_dart_de_catalunya,val,3,source
09541.png,petronas_towers,test,1,source
09976.png,berlin_cathedral,test,5,source
06723_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
06099_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07376.png,berlin_cathedral,val,5,source
04047_aug_0.png,hagia_sophia,train,6,source
08701.png,petronas_towers,test,1,source
09292.png,rialto_bridge,test,2,source
08348.png,gaudi_casa_batllo_barcelona,val,7,source
04681_aug_0.png,petronas_towers,train,1,source
00062_aug_0.png,rialto_bridge,train,2,source
07397.png,hagia_sophia,val,6,source
08970.png,colosseum,test,0,source
07790.png,colosseum,val,0,source
09498.png,gaudi_casa_batllo_barcelona,test,7,source
03261_aug_0.png,petronas_towers,train,1,source
05076_aug_0.png,berlin_cathedral,train,5,source
07747.png,hagia_sophia,val,6,source
03841_aug_0.png,petronas_towers,train,1,source
07887.png,hagia_sophia,val,6,source
06401_aug_0.png,petronas_towers,train,1,source
07877.png,hagia_sophia,val,6,source
05086_aug_0.png,berlin_cathedral,train,5,source
08881.png,petronas_towers,test,1,source
00520_aug_0.png,colosseum,train,0,source
09008.png,gaudi_casa_batllo_barcelona,test,7,source
00910_aug_0.png,colosseum,train,0,source
09633.png,museu_nacional_dart_de_catalunya,test,3,source
05790_aug_0.png,colosseum,train,0,source
03537_aug_0.png,hagia_sophia,train,6,source
08232.png,rialto_bridge,val,2,source
09480.png,colosseum,test,0,source
04476_aug_0.png,berlin_cathedral,train,5,source
04158_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02421_aug_0.png,petronas_towers,train,1,source
01133_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09288.png,gaudi_casa_batllo_barcelona,test,7,source
07072.png,rialto_bridge,val,2,source
06877_aug_0.png,hagia_sophia,train,6,source
05577_aug_0.png,hagia_sophia,train,6,source
08197.png,hagia_sophia,val,6,source
06700_aug_0.png,colosseum,train,0,source
06733_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
02743_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01790_aug_0.png,colosseum,train,0,source
01612_aug_0.png,rialto_bridge,train,2,source
08703.png,museu_nacional_dart_de_catalunya,test,3,source
05049_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08589.png,st_stephen_cathedral_vienna,test,4,source
07979.png,st_stephen_cathedral_vienna,val,4,source
05873_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07843.png,museu_nacional_dart_de_catalunya,val,3,source
06550_aug_0.png,colosseum,train,0,source
03969_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08082.png,rialto_bridge,val,2,source
02261_aug_0.png,petronas_towers,train,1,source
00141_aug_0.png,petronas_towers,train,1,source
08443.png,museu_nacional_dart_de_catalunya,val,3,source
06800_aug_0.png,colosseum,train,0,source
02976_aug_0.png,berlin_cathedral,train,5,source
01216_aug_0.png,berlin_cathedral,train,5,source
06313_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00247_aug_0.png,hagia_sophia,train,6,source
09139.png,st_stephen_cathedral_vienna,test,4,source
03973_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07786.png,berlin_cathedral,val,5,source
06559_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08563.png,museu_nacional_dart_de_catalunya,test,3,source
08428.png,gaudi_casa_batllo_barcelona,val,7,source
07862.png,rialto_bridge,val,2,source
06491_aug_0.png,petronas_towers,train,1,source
08942.png,rialto_bridge,test,2,source
07142.png,rialto_bridge,val,2,source
07190.png,colosseum,val,0,source
03401_aug_0.png,petronas_towers,train,1,source
06103_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08346.png,berlin_cathedral,val,5,source
09597.png,hagia_sophia,test,6,source
09427.png,hagia_sophia,test,6,source
09510.png,colosseum,test,0,source
07666.png,berlin_cathedral,val,5,source
09758.png,gaudi_casa_batllo_barcelona,test,7,source
09271.png,petronas_towers,test,1,source
09718.png,gaudi_casa_batllo_barcelona,test,7,source
07506.png,berlin_cathedral,val,5,source
00150_aug_0.png,colosseum,train,0,source
02823_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01091_aug_0.png,petronas_towers,train,1,source
07442.png,rialto_bridge,val,2,source
09601.png,petronas_towers,test,1,source
07933.png,museu_nacional_dart_de_catalunya,val,3,source
07350.png,colosseum,val,0,source
08377.png,hagia_sophia,val,6,source
08152.png,rialto_bridge,val,2,source
01309_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08670.png,colosseum,test,0,source
08996.png,berlin_cathedral,test,5,source
04830_aug_0.png,colosseum,train,0,source
04178_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00381_aug_0.png,petronas_towers,train,1,source
00998_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08832.png,rialto_bridge,test,2,source
05273_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03796_aug_0.png,berlin_cathedral,train,5,source
03750_aug_0.png,colosseum,train,0,source
03433_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09963.png,museu_nacional_dart_de_catalunya,test,3,source
03158_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08681.png,petronas_towers,test,1,source
05278_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01940_aug_0.png,colosseum,train,0,source
01212_aug_0.png,rialto_bridge,train,2,source
08409.png,st_stephen_cathedral_vienna,val,4,source
00081_aug_0.png,petronas_towers,train,1,source
00820_aug_0.png,colosseum,train,0,source
07861.png,petronas_towers,val,1,source
02448_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08207.png,hagia_sophia,val,6,source
08048.png,gaudi_casa_batllo_barcelona,val,7,source
09536.png,berlin_cathedral,test,5,source
02901_aug_0.png,petronas_towers,train,1,source
07077.png,hagia_sophia,val,6,source
04287_aug_0.png,hagia_sophia,train,6,source
07852.png,rialto_bridge,val,2,source
00449_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09452.png,rialto_bridge,test,2,source
09558.png,gaudi_casa_batllo_barcelona,test,7,source
08850.png,colosseum,test,0,source
00410_aug_0.png,colosseum,train,0,source
03066_aug_0.png,berlin_cathedral,train,5,source
08637.png,hagia_sophia,test,6,source
02946_aug_0.png,berlin_cathedral,train,5,source
08153.png,museu_nacional_dart_de_catalunya,val,3,source
03286_aug_0.png,berlin_cathedral,train,5,source
06590_aug_0.png,colosseum,train,0,source
05403_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07331.png,petronas_towers,val,1,source
04346_aug_0.png,berlin_cathedral,train,5,source
07246.png,berlin_cathedral,val,5,source
08211.png,petronas_towers,val,1,source
00228_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09131.png,petronas_towers,test,1,source
03133_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08617.png,hagia_sophia,test,6,source
08666.png,berlin_cathedral,test,5,source
00422_aug_0.png,rialto_bridge,train,2,source
08862.png,rialto_bridge,test,2,source
07496.png,berlin_cathedral,val,5,source
05836_aug_0.png,berlin_cathedral,train,5,source
04081_aug_0.png,petronas_towers,train,1,source
06577_aug_0.png,hagia_sophia,train,6,source
08422.png,rialto_bridge,val,2,source
08046.png,berlin_cathedral,val,5,source
07620.png,colosseum,val,0,source
00921_aug_0.png,petronas_towers,train,1,source
07971.png,petronas_towers,val,1,source
01447_aug_0.png,hagia_sophia,train,6,source
02536_aug_0.png,berlin_cathedral,train,5,source
06548_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09102.png,rialto_bridge,test,2,source
08093.png,museu_nacional_dart_de_catalunya,val,3,source
03029_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08478.png,gaudi_casa_batllo_barcelona,val,7,source
06187_aug_0.png,hagia_sophia,train,6,source
00653_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09817.png,hagia_sophia,test,6,source
06211_aug_0.png,petronas_towers,train,1,source
09142.png,rialto_bridge,test,2,source
07002.png,rialto_bridge,val,2,source
07070.png,colosseum,val,0,source
08858.png,gaudi_casa_batllo_barcelona,test,7,source
02731_aug_0.png,petronas_towers,train,1,source
04238_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00619_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04562_aug_0.png,rialto_bridge,train,2,source
06769_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03996_aug_0.png,berlin_cathedral,train,5,source
07992.png,rialto_bridge,val,2,source
07286.png,berlin_cathedral,val,5,source
06878_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03426_aug_0.png,berlin_cathedral,train,5,source
01577_aug_0.png,hagia_sophia,train,6,source
07819.png,st_stephen_cathedral_vienna,val,4,source
03361_aug_0.png,petronas_towers,train,1,source
01489_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07793.png,museu_nacional_dart_de_catalunya,val,3,source
08909.png,st_stephen_cathedral_vienna,test,4,source
07707.png,hagia_sophia,val,6,source
07661.png,petronas_towers,val,1,source
07840.png,colosseum,val,0,source
08359.png,st_stephen_cathedral_vienna,val,4,source
00658_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09699.png,st_stephen_cathedral_vienna,test,4,source
04339_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06003_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03080_aug_0.png,colosseum,train,0,source
09836.png,berlin_cathedral,test,5,source
01108_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00372_aug_0.png,rialto_bridge,train,2,source
03157_aug_0.png,hagia_sophia,train,6,source
01157_aug_0.png,hagia_sophia,train,6,source
07507.png,hagia_sophia,val,6,source
09126.png,berlin_cathedral,test,5,source
00719_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07477.png,hagia_sophia,val,6,source
06857_aug_0.png,hagia_sophia,train,6,source
00067_aug_0.png,hagia_sophia,train,6,source
02682_aug_0.png,rialto_bridge,train,2,source
00181_aug_0.png,petronas_towers,train,1,source
07081.png,petronas_towers,val,1,source
07336.png,berlin_cathedral,val,5,source
08321.png,petronas_towers,val,1,source
03089_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03862_aug_0.png,rialto_bridge,train,2,source
03928_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07546.png,berlin_cathedral,val,5,source
08573.png,museu_nacional_dart_de_catalunya,test,3,source
01540_aug_0.png,colosseum,train,0,source
06270_aug_0.png,colosseum,train,0,source
03856_aug_0.png,berlin_cathedral,train,5,source
06936_aug_0.png,berlin_cathedral,train,5,source
01659_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04839_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09582.png,rialto_bridge,test,2,source
08327.png,hagia_sophia,val,6,source
08206.png,berlin_cathedral,val,5,source
07592.png,rialto_bridge,val,2,source
07857.png,hagia_sophia,val,6,source
04970_aug_0.png,colosseum,train,0,source
09379.png,st_stephen_cathedral_vienna,test,4,source
01013_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09451.png,petronas_towers,test,1,source
01352_aug_0.png,rialto_bridge,train,2,source
07217.png,hagia_sophia,val,6,source
01880_aug_0.png,colosseum,train,0,source
07519.png,st_stephen_cathedral_vienna,val,4,source
03513_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08043.png,museu_nacional_dart_de_catalunya,val,3,source
05277_aug_0.png,hagia_sophia,train,6,source
04948_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07239.png,st_stephen_cathedral_vienna,val,4,source
09092.png,rialto_bridge,test,2,source
02799_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06109_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08673.png,museu_nacional_dart_de_catalunya,test,3,source
07663.png,museu_nacional_dart_de_catalunya,val,3,source
07148.png,gaudi_casa_batllo_barcelona,val,7,source
06227_aug_0.png,hagia_sophia,train,6,source
09150.png,colosseum,test,0,source
09147.png,hagia_sophia,test,6,source
09211.png,petronas_towers,test,1,source
09026.png,berlin_cathedral,test,5,source
09058.png,gaudi_casa_batllo_barcelona,test,7,source
07831.png,petronas_towers,val,1,source
09766.png,berlin_cathedral,test,5,source
05038_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08576.png,berlin_cathedral,test,5,source
09622.png,rialto_bridge,test,2,source
08018.png,gaudi_casa_batllo_barcelona,val,7,source
07199.png,st_stephen_cathedral_vienna,val,4,source
03143_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09957.png,hagia_sophia,test,6,source
06526_aug_0.png,berlin_cathedral,train,5,source
04541_aug_0.png,petronas_towers,train,1,source
08308.png,gaudi_casa_batllo_barcelona,val,7,source
06583_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07349.png,st_stephen_cathedral_vienna,val,4,source
04198_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02800_aug_0.png,colosseum,train,0,source
00880_aug_0.png,colosseum,train,0,source
01897_aug_0.png,hagia_sophia,train,6,source
09800.png,colosseum,test,0,source
07773.png,museu_nacional_dart_de_catalunya,val,3,source
08163.png,museu_nacional_dart_de_catalunya,val,3,source
08786.png,berlin_cathedral,test,5,source
02663_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05677_aug_0.png,hagia_sophia,train,6,source
03006_aug_0.png,berlin_cathedral,train,5,source
08879.png,st_stephen_cathedral_vienna,test,4,source
07810.png,colosseum,val,0,source
09311.png,petronas_towers,test,1,source
02023_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03459_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06753_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07972.png,rialto_bridge,val,2,source
09478.png,gaudi_casa_batllo_barcelona,test,7,source
06921_aug_0.png,petronas_towers,train,1,source
07582.png,rialto_bridge,val,2,source
07897.png,hagia_sophia,val,6,source
02693_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08209.png,st_stephen_cathedral_vienna,val,4,source
08021.png,petronas_towers,val,1,source
00600_aug_0.png,colosseum,train,0,source
07613.png,museu_nacional_dart_de_catalunya,val,3,source
04498_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07042.png,rialto_bridge,val,2,source
08809.png,st_stephen_cathedral_vienna,test,4,source
05122_aug_0.png,rialto_bridge,train,2,source
01437_aug_0.png,hagia_sophia,train,6,source
08708.png,gaudi_casa_batllo_barcelona,test,7,source
01982_aug_0.png,rialto_bridge,train,2,source
09243.png,museu_nacional_dart_de_catalunya,test,3,source
09672.png,rialto_bridge,test,2,source
09339.png,st_stephen_cathedral_vienna,test,4,source
07662.png,rialto_bridge,val,2,source
09431.png,petronas_towers,test,1,source
07018.png,gaudi_casa_batllo_barcelona,val,7,source
00326_aug_0.png,berlin_cathedral,train,5,source
04142_aug_0.png,rialto_bridge,train,2,source
09589.png,st_stephen_cathedral_vienna,test,4,source
08972.png,rialto_bridge,test,2,source
05496_aug_0.png,berlin_cathedral,train,5,source
09638.png,gaudi_casa_batllo_barcelona,test,7,source
06081_aug_0.png,petronas_towers,train,1,source
07448.png,gaudi_casa_batllo_barcelona,val,7,source
00101_aug_0.png,petronas_towers,train,1,source
02178_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03982_aug_0.png,rialto_bridge,train,2,source
07210.png,colosseum,val,0,source
07480.png,colosseum,val,0,source
09160.png,colosseum,test,0,source
07948.png,gaudi_casa_batllo_barcelona,val,7,source
09149.png,st_stephen_cathedral_vienna,test,4,source
08142.png,rialto_bridge,val,2,source
02242_aug_0.png,rialto_bridge,train,2,source
09113.png,museu_nacional_dart_de_catalunya,test,3,source
01022_aug_0.png,rialto_bridge,train,2,source
02346_aug_0.png,berlin_cathedral,train,5,source
02812_aug_0.png,rialto_bridge,train,2,source
03727_aug_0.png,hagia_sophia,train,6,source
07379.png,st_stephen_cathedral_vienna,val,4,source
07353.png,museu_nacional_dart_de_catalunya,val,3,source
07367.png,hagia_sophia,val,6,source
07616.png,berlin_cathedral,val,5,source
08448.png,gaudi_casa_batllo_barcelona,val,7,source
01996_aug_0.png,berlin_cathedral,train,5,source
06676_aug_0.png,berlin_cathedral,train,5,source
05472_aug_0.png,rialto_bridge,train,2,source
09940.png,colosseum,test,0,source
07036.png,berlin_cathedral,val,5,source
08102.png,rialto_bridge,val,2,source
08987.png,hagia_sophia,test,6,source
09673.png,museu_nacional_dart_de_catalunya,test,3,source
06189_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05227_aug_0.png,hagia_sophia,train,6,source
08856.png,berlin_cathedral,test,5,source
02409_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07191.png,petronas_towers,val,1,source
08696.png,berlin_cathedral,test,5,source
09298.png,gaudi_casa_batllo_barcelona,test,7,source
02680_aug_0.png,colosseum,train,0,source
08053.png,museu_nacional_dart_de_catalunya,val,3,source
04752_aug_0.png,rialto_bridge,train,2,source
04678_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04536_aug_0.png,berlin_cathedral,train,5,source
01150_aug_0.png,colosseum,train,0,source
09527.png,hagia_sophia,test,6,source
03529_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00836_aug_0.png,berlin_cathedral,train,5,source
02068_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07416.png,berlin_cathedral,val,5,source
09033.png,museu_nacional_dart_de_catalunya,test,3,source
08281.png,petronas_towers,val,1,source
01756_aug_0.png,berlin_cathedral,train,5,source
03852_aug_0.png,rialto_bridge,train,2,source
03687_aug_0.png,hagia_sophia,train,6,source
00711_aug_0.png,petronas_towers,train,1,source
07738.png,gaudi_casa_batllo_barcelona,val,7,source
08246.png,berlin_cathedral,val,5,source
01758_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00580_aug_0.png,colosseum,train,0,source
01130_aug_0.png,colosseum,train,0,source
07801.png,petronas_towers,val,1,source
08613.png,museu_nacional_dart_de_catalunya,test,3,source
00871_aug_0.png,petronas_towers,train,1,source
05759_aug_0.png,st_stephen_cathedral_vienna,train,4,source
